City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Mala,PE,2022-10-14 15:10:12,-12.6581,-76.6308,66.52,64,28,7.58
283,Winchester,GB,2022-10-14 15:10:12,51.0651,-1.3187,60.49,87,40,4.61
284,Agadir,MA,2022-10-14 15:08:39,30.4202,-9.5982,88.25,32,0,8.95
285,Hit,IQ,2022-10-14 15:10:13,33.6416,42.8251,84.63,17,0,3.83
286,Dwarka,IN,2022-10-14 15:10:13,22.2394,68.9678,83.68,60,2,17.49
287,Tevriz,RU,2022-10-14 15:10:13,57.509,72.4042,46.17,48,99,10.65
288,Naples,IT,2022-10-14 15:07:46,40.8333,14.25,73.62,65,20,9.22
289,Alizai,PK,2022-10-14 15:10:14,33.5383,70.3462,70.61,31,0,1.72
290,Padampur,IN,2022-10-14 15:10:15,29.6833,73.6167,83.66,21,0,3.33
291,Dingle,PH,2022-10-14 15:10:15,10.9995,122.6711,76.84,89,66,4.25
292,Iroquois Falls,CA,2022-10-14 15:10:16,48.7669,-80.6831,45.16,79,53,9.69
293,San Ramon De La Nueva Oran,AR,2022-10-14 15:10:16,-23.1322,-64.326,78.42,23,11,5.48
294,Makinsk,KZ,2022-10-14 15:10:16,52.6292,70.4169,53.29,44,97,6.89
295,Necochea,AR,2022-10-14 15:10:17,-38.5473,-58.7368,56.3,39,94,4.68
296,Grindavik,IS,2022-10-14 15:10:17,63.8424,-22.4338,44.55,65,0,19.57
297,The Valley,AI,2022-10-14 15:10:18,18.217,-63.0578,87.66,72,31,11.68
298,Santa Helena,BR,2022-10-14 15:05:21,-2.2311,-45.3,86.5,64,94,7.49
299,Cognac,FR,2022-10-14 15:10:18,45.5,-0.25,66.97,88,100,17.27
300,Damavand,IR,2022-10-14 15:10:18,35.7178,52.065,58.44,28,0,3.71
301,Camana,PE,2022-10-14 15:10:19,-16.6228,-72.7111,65.01,62,0,7.67
302,Dankov,RU,2022-10-14 15:10:19,53.2515,39.1555,42.06,60,45,4.0
303,Matara,LK,2022-10-14 15:10:20,5.9485,80.5353,77.05,91,100,8.79
304,San Cristobal,VE,2022-10-14 15:10:06,7.7669,-72.225,73.58,52,98,3.4
305,Pisco,PE,2022-10-14 15:10:20,-13.7,-76.2167,63.01,77,0,10.36
306,Coihaique,CL,2022-10-14 15:10:21,-45.5752,-72.0662,53.55,47,20,8.05
307,Maceio,BR,2022-10-14 15:07:51,-9.6658,-35.7353,85.44,54,40,11.5
308,Bafq,IR,2022-10-14 15:10:21,31.6128,55.4107,81.0,13,1,6.67
309,Poroshkovo,UA,2022-10-14 15:10:22,48.6683,22.7533,58.01,100,94,2.35
310,Nevel,RU,2022-10-14 15:10:22,56.0209,29.9284,44.1,82,35,4.97
311,Krasnoyarka,RU,2022-10-14 15:10:23,55.3333,73.1167,49.95,42,99,13.33
312,Husavik,IS,2022-10-14 15:10:23,66.0449,-17.3389,37.08,91,100,14.45
313,Korla,CN,2022-10-14 15:10:24,41.7597,86.1469,55.51,29,0,1.21
314,Montague,US,2022-10-14 15:10:24,42.5356,-72.5351,58.37,98,100,6.46
315,Melfi,IT,2022-10-14 15:10:25,40.9965,15.6514,63.99,60,27,10.29
316,Kautokeino,NO,2022-10-14 15:10:25,69.0125,23.0412,36.23,97,85,8.72
317,Kristiinankaupunki,FI,2022-10-14 15:10:26,62.2743,21.376,49.51,92,30,9.53
318,Manaure,CO,2022-10-14 15:10:26,11.7751,-72.4445,83.89,69,98,3.27
319,Port-Gentil,GA,2022-10-14 15:08:26,-0.7193,8.7815,77.5,87,100,10.38
320,Alcaniz,ES,2022-10-14 15:10:27,41.05,-0.1333,79.47,31,6,9.17
321,Skibbereen,IE,2022-10-14 15:10:28,51.55,-9.2667,56.1,72,66,12.01
322,Aripuana,BR,2022-10-14 15:11:29,-9.1667,-60.6333,90.03,43,100,3.42
323,Dniprorudne,UA,2022-10-14 15:11:29,47.3817,34.9765,53.11,45,5,9.64
324,Morant Bay,JM,2022-10-14 15:11:30,17.8815,-76.4093,90.72,81,59,9.15
325,Mobaye,CF,2022-10-14 15:11:30,4.319,21.1786,82.33,79,100,1.3
326,Adony,HU,2022-10-14 15:11:31,47.1194,18.8649,67.03,55,24,4.23
327,Moba,CN,2022-10-14 15:11:31,33.2288,105.0179,51.69,61,100,0.65
328,Barra,BR,2022-10-14 15:11:31,-11.0894,-43.1417,91.74,29,27,4.23
329,Sars,RU,2022-10-14 15:11:32,56.5502,57.1366,43.29,87,86,3.44
330,West Bay,KY,2022-10-14 15:11:32,19.3667,-81.4167,87.06,72,77,10.65
331,Tessalit,ML,2022-10-14 15:11:33,20.1986,1.0114,100.09,6,0,13.0
332,Peniche,PT,2022-10-14 15:11:33,39.3558,-9.3811,78.3,78,9,14.76
333,Telford,GB,2022-10-14 15:07:39,52.6766,-2.4493,58.93,88,75,9.22
334,Bereda,ES,2022-10-14 15:11:34,43.2686,-7.5406,74.41,72,0,7.43
335,Nalut,LY,2022-10-14 15:11:34,30.3333,10.85,85.87,24,6,13.67
336,Botelhos,BR,2022-10-14 15:11:34,-21.6333,-46.395,83.3,34,10,4.5
337,Vanersborg,SE,2022-10-14 15:11:35,58.3807,12.3234,54.77,58,0,6.91
338,Saint-Louis,SN,2022-10-14 15:11:35,16.3333,-15.0,96.96,30,7,4.43
339,Owando,CG,2022-10-14 15:11:35,-0.4819,15.8999,81.79,73,94,5.61
340,Goundam,ML,2022-10-14 15:11:36,16.4145,-3.6708,103.35,10,16,12.8
341,Silopi,TR,2022-10-14 15:11:36,37.2497,42.4694,78.17,25,94,5.12
342,Rajka,HU,2022-10-14 15:11:36,47.9964,17.1982,66.09,71,20,3.44
343,Wajir,KE,2022-10-14 15:09:49,1.7471,40.0573,90.21,34,70,14.99
344,Uinskoye,RU,2022-10-14 15:11:37,56.8817,56.5813,46.22,81,93,1.52
345,Antalaha,MG,2022-10-14 15:11:37,-14.9003,50.2788,71.8,76,28,11.01
346,Banyo,CM,2022-10-14 15:11:37,6.75,11.8167,74.93,72,96,3.15
347,Narayanpet,IN,2022-10-14 15:11:38,16.7333,77.5,74.19,89,100,5.59
348,Haradok,BY,2022-10-14 15:11:38,55.4624,29.9816,50.11,81,17,5.48
349,Madhipura,IN,2022-10-14 15:11:38,25.9167,86.7833,75.51,67,0,7.4
350,Bhawanipatna,IN,2022-10-14 15:11:39,19.9,83.1667,75.31,91,71,1.72
351,Boyuibe,BO,2022-10-14 15:11:39,-20.4167,-63.2833,80.11,38,100,8.59
352,Rochester,US,2022-10-14 15:10:35,43.1548,-77.6156,58.71,63,20,13.8
353,Porangatu,BR,2022-10-14 15:11:40,-13.4408,-49.1486,103.08,13,64,4.27
354,Saint Anthony,US,2022-10-14 15:11:40,45.0205,-93.218,35.65,92,100,5.75
355,Conceicao Do Araguaia,BR,2022-10-14 15:11:40,-8.2578,-49.2647,106.27,17,97,3.4
356,Kharitonovo,RU,2022-10-14 15:11:41,61.4009,47.4978,38.34,84,100,3.76
357,Kormilovka,RU,2022-10-14 15:11:41,55.0026,74.1028,45.88,47,86,13.2
358,Carnarvon,AU,2022-10-14 15:09:13,-24.8667,113.6333,66.7,66,0,18.1
359,Port Blair,IN,2022-10-14 15:11:41,11.6667,92.75,81.5,75,80,2.68
360,Chardara,KZ,2022-10-14 15:11:42,41.2547,67.9692,67.35,38,39,6.76
361,Taoudenni,ML,2022-10-14 15:11:42,22.6783,-3.9836,105.01,5,75,12.53
362,Surskoye,RU,2022-10-14 15:11:42,54.4821,46.7214,48.78,48,99,8.99
363,Shambu,ET,2022-10-14 15:11:43,9.5667,37.1,54.16,89,55,0.83
364,Viedma,AR,2022-10-14 15:11:43,-40.8135,-62.9967,64.33,19,11,14.07
365,Talara,PE,2022-10-14 15:11:44,-4.5772,-81.2719,66.96,72,0,13.8
366,Ulagan,RU,2022-10-14 15:11:44,50.6321,87.9563,34.16,49,13,1.74
367,Chiredzi,ZW,2022-10-14 15:11:44,-21.05,31.6667,96.73,16,27,10.67
368,Uvira,CD,2022-10-14 15:11:45,-3.4067,29.1458,84.36,43,71,8.32
369,Sambava,MG,2022-10-14 15:11:45,-14.2667,50.1667,72.34,77,6,11.95
370,Sur,OM,2022-10-14 15:11:45,22.5667,59.5289,81.52,44,0,6.29
371,Zyryanovsk,KZ,2022-10-14 15:11:46,49.7386,84.2719,47.73,37,100,1.61
372,Ogre,LV,2022-10-14 15:12:46,56.8162,24.614,54.64,70,100,7.92
373,Pinhao,BR,2022-10-14 15:12:46,-25.6956,-51.6597,65.7,82,100,4.05
374,Saint-Francois,FR,2022-10-14 15:12:47,46.4154,3.9054,62.04,88,100,6.91
375,Nguru,NG,2022-10-14 15:08:12,12.8791,10.4526,98.55,11,80,14.56
376,Richards Bay,ZA,2022-10-14 15:10:01,-28.783,32.0377,73.47,79,80,13.13
377,Nara,JP,2022-10-14 15:11:16,34.6851,135.8049,66.49,58,2,2.59
378,Qasigiannguit,GL,2022-10-14 15:12:47,68.8193,-51.1922,23.25,63,98,5.46
379,Molteno,ZA,2022-10-14 15:12:47,-31.3968,26.3625,78.12,25,98,11.54
380,Prado,BR,2022-10-14 15:12:48,-17.3411,-39.2208,81.52,62,37,10.65
381,Tazovskiy,RU,2022-10-14 15:12:48,67.4667,78.7,39.85,81,100,14.94
382,Amalapuram,IN,2022-10-14 15:12:48,16.5833,82.0167,74.59,94,100,2.62
383,Ustye,RU,2022-10-14 15:12:49,59.6304,39.736,38.62,92,74,4.34
384,Suez,EG,2022-10-14 15:12:49,29.9737,32.5263,78.48,41,1,4.09
385,Dhidhdhoo,MV,2022-10-14 15:12:50,6.8833,73.1,81.37,78,100,16.26
386,Zalaegerszeg,HU,2022-10-14 15:12:50,46.84,16.8439,65.79,64,14,3.0
387,Bindura,ZW,2022-10-14 15:12:51,-17.3019,31.3306,88.79,16,6,9.55
388,Kemijarvi,FI,2022-10-14 15:12:51,66.7131,27.4306,42.12,92,100,2.77
389,Priiskovyy,RU,2022-10-14 15:12:51,51.9333,116.6333,34.61,58,59,12.77
390,Stavern,NO,2022-10-14 15:12:52,59.0,10.0333,52.52,91,100,15.26
391,Bambous Virieux,MU,2022-10-14 15:12:52,-20.3428,57.7575,72.21,73,40,11.5
392,Ponta Delgada,PT,2022-10-14 15:12:52,37.7333,-25.6667,74.12,83,40,11.5
393,Gurupa,BR,2022-10-14 15:12:52,-1.405,-51.64,94.8,42,79,4.99
394,Bonavista,CA,2022-10-14 15:12:53,48.6499,-53.1147,54.73,70,71,5.23
395,Praia,CV,2022-10-14 15:12:53,14.9215,-23.5087,84.74,70,75,16.11
396,Hofn,IS,2022-10-14 15:12:54,64.2539,-15.2082,44.62,53,20,14.97
397,Olinda,BR,2022-10-14 15:12:54,-8.0089,-34.8553,83.93,61,40,12.66
398,Mabaruma,GY,2022-10-14 15:12:54,8.2,-59.7833,89.01,54,100,2.98
399,Saly,HU,2022-10-14 15:12:55,47.95,20.6667,57.42,66,97,1.95
400,Porbandar,IN,2022-10-14 15:12:55,21.6422,69.6093,85.48,46,32,9.53
401,Duzce,TR,2022-10-14 15:12:55,40.8389,31.1639,60.57,89,100,1.57
402,Rio Grande,BR,2022-10-14 15:12:56,-32.035,-52.0986,62.71,54,10,14.85
403,Valparaiso,CL,2022-10-14 15:08:05,-33.0393,-71.6273,77.23,45,0,13.8
404,Rio Gallegos,AR,2022-10-14 15:12:56,-51.6226,-69.2181,59.05,33,75,23.02
405,Mana,GF,2022-10-14 15:12:56,5.6592,-53.7767,83.61,74,37,9.57
406,Cattolica,IT,2022-10-14 15:12:57,43.9575,12.7376,69.87,66,0,5.75
407,Fenoarivo Atsinanana,MG,2022-10-14 15:12:57,-17.3667,49.4167,70.56,80,5,7.52
408,Riberalta,BO,2022-10-14 15:12:57,-10.9833,-66.1,88.23,55,95,3.78
409,Laguna,US,2022-10-14 15:12:58,38.421,-121.4238,66.78,93,0,4.61
410,Kushmurun,KZ,2022-10-14 15:12:58,52.4503,64.6311,50.41,61,84,7.76
411,Jales,BR,2022-10-14 15:12:58,-20.2689,-50.5458,92.89,21,46,5.28
412,Dalvik,IS,2022-10-14 15:08:56,65.9702,-18.5286,36.59,97,100,18.68
413,Tiznit,MA,2022-10-14 15:12:59,29.5833,-9.5,87.57,12,2,8.99
414,Eucaliptus,BO,2022-10-14 15:12:59,-17.5833,-67.5167,56.35,28,44,11.16
415,Manaus,BR,2022-10-14 15:13:00,-3.1019,-60.025,84.7,74,40,6.91
416,Pangani,TZ,2022-10-14 15:13:00,-5.4333,38.9667,76.69,69,0,15.1
417,Marzuq,YE,2022-10-14 15:14:00,14.4,46.4667,75.99,44,14,8.57
418,Shache,CN,2022-10-14 15:14:01,38.4167,77.2406,58.71,14,0,6.71
419,Kiruna,SE,2022-10-14 15:14:01,67.8557,20.2251,36.52,70,0,3.44
420,Constantine,DZ,2022-10-14 15:14:01,36.365,6.6147,74.61,38,20,8.05
421,Grand Gaube,MU,2022-10-14 15:14:02,-20.0064,57.6608,72.37,65,1,8.99
422,Qarqin,AF,2022-10-14 15:14:02,37.4185,66.0436,74.98,11,51,6.58
423,Aktash,RU,2022-10-14 15:14:03,50.3,87.7333,25.99,46,10,2.48
424,Mayahi,NE,2022-10-14 15:14:03,13.9553,7.6712,98.76,12,97,12.28
425,Villa Del Rosario,CO,2022-10-14 15:14:03,7.8339,-72.4742,79.18,83,75,2.3
426,Ikom,NG,2022-10-14 15:14:04,5.9667,8.7063,77.0,90,100,2.3
427,Hun,LY,2022-10-14 15:14:04,29.1268,15.9477,87.87,31,100,16.35
428,Rock Sound,BS,2022-10-14 15:10:00,24.9,-76.2,82.81,74,100,11.03
429,Cockburn Town,TC,2022-10-14 15:14:05,21.4612,-71.1419,84.16,70,40,13.8
430,Novoderevyankovskaya,RU,2022-10-14 15:14:05,46.3231,38.7472,54.88,44,1,8.68
431,Balakovo,RU,2022-10-14 15:14:05,52.0278,47.8007,46.69,60,68,6.04
432,Cabedelo,BR,2022-10-14 15:09:52,-6.9811,-34.8339,86.67,62,43,15.5
433,Manitouwadge,CA,2022-10-14 15:14:06,49.1215,-85.8403,36.97,95,100,3.27
434,Catamarca,AR,2022-10-14 15:14:06,-28.4696,-65.7852,73.58,25,0,5.99
435,Dehloran,IR,2022-10-14 15:14:07,32.6941,47.2679,86.56,16,0,2.98
436,Mehamn,NO,2022-10-14 15:14:07,71.0357,27.8492,35.55,93,0,3.44
437,Newcastleton,GB,2022-10-14 15:14:07,55.1796,-2.8127,54.03,85,21,11.07
438,Matagami,CA,2022-10-14 15:14:08,49.7502,-77.6328,48.31,87,100,13.8
439,Ngaoundere,CM,2022-10-14 15:14:08,7.3167,13.5833,72.59,87,60,6.08
440,Guane,CU,2022-10-14 15:14:09,22.2025,-84.0875,83.21,71,99,3.76
441,Urengoy,RU,2022-10-14 15:14:09,65.9667,78.3667,37.78,78,100,14.79
442,Puerto Colombia,CO,2022-10-14 15:14:09,10.9878,-74.9547,84.29,68,70,2.86
443,Storslett,NO,2022-10-14 15:14:10,69.7678,21.0247,37.4,87,0,3.44
444,Luxeuil-Les-Bains,FR,2022-10-14 15:14:10,47.8171,6.365,60.42,94,100,12.66
445,Lulea,SE,2022-10-14 15:14:10,65.5842,22.1547,42.87,87,0,3.44
446,Iralaya,HN,2022-10-14 15:14:11,15.0,-83.2333,83.68,75,63,3.27
447,Deoria,IN,2022-10-14 15:14:11,26.5047,83.7872,75.43,67,0,5.46
448,Cutler Ridge,US,2022-10-14 15:14:11,25.5783,-80.3377,84.02,82,75,5.75
449,Sinnamary,GF,2022-10-14 15:14:12,5.3833,-52.95,84.9,70,44,10.71
450,Melchor De Mencos,GT,2022-10-14 15:14:12,17.0686,-89.1522,81.27,83,99,1.41
451,Srivardhan,IN,2022-10-14 15:14:12,18.0333,73.0167,80.69,84,96,2.33
452,Nouakchott,MR,2022-10-14 15:09:18,18.0858,-15.9785,87.73,57,13,7.81
453,Bell Ville,AR,2022-10-14 15:14:13,-32.6259,-62.6887,62.8,15,32,12.77
454,Aksu,CN,2022-10-14 15:14:13,41.1231,80.2644,59.63,23,4,2.57
455,Menzelinsk,RU,2022-10-14 15:10:24,55.7271,53.1026,45.43,87,99,9.82
456,Pedro Betancourt,CU,2022-10-14 15:14:14,22.7272,-81.29,84.74,71,100,1.63
457,Najran,SA,2022-10-14 15:14:14,17.4924,44.1277,79.45,11,5,10.31
458,Balad,IQ,2022-10-14 15:14:15,34.0164,44.1453,85.28,17,0,0.87
459,Nuuk,GL,2022-10-14 15:14:16,64.1835,-51.7216,27.21,68,40,13.8
460,Puerto Leguizamo,CO,2022-10-14 15:14:16,-0.1934,-74.7819,91.06,46,83,4.27
461,Fereydun Kenar,IR,2022-10-14 15:14:16,36.6864,52.5225,73.2,60,3,1.66
462,Poltavka,RU,2022-10-14 15:14:17,54.3663,71.7632,51.6,40,31,5.48
463,Kashi,CN,2022-10-14 15:14:17,39.4547,75.9797,58.89,20,0,3.78
464,Pontiac,US,2022-10-14 15:12:08,42.6389,-83.2911,50.14,54,75,9.22
465,Ilinskiy,RU,2022-10-14 15:15:18,55.619,38.1182,44.53,70,75,4.47
466,Koungou,YT,2022-10-14 15:15:19,-12.7336,45.2042,78.51,69,0,9.22
467,Mitu,CO,2022-10-14 15:15:19,1.1983,-70.1733,87.22,62,25,4.36
468,Tirumullaivasal,IN,2022-10-14 15:15:20,11.2333,79.8333,81.54,75,63,7.45
469,Rabo De Peixe,PT,2022-10-14 15:15:20,37.8,-25.5833,74.71,78,20,11.5
470,Alghero,IT,2022-10-14 15:14:53,40.5589,8.3181,73.49,73,75,9.22
471,Atocha,BO,2022-10-14 15:15:21,-20.9333,-66.2333,52.74,30,37,10.76
472,Vereshchagino,RU,2022-10-14 15:15:21,58.0789,54.6557,43.65,90,100,1.81
473,Carutapera,BR,2022-10-14 15:15:22,-1.195,-46.02,86.88,61,91,11.23
474,Peruibe,BR,2022-10-14 15:15:22,-24.32,-46.9983,74.68,81,99,6.87
475,Vila Do Maio,CV,2022-10-14 15:15:22,15.1333,-23.2167,84.99,76,86,9.35
476,Chernyshkovskiy,RU,2022-10-14 15:15:23,48.4219,42.2308,51.03,55,96,8.41
477,Lamu,KE,2022-10-14 15:15:23,-2.2717,40.902,79.02,78,66,13.8
478,Kerchevskiy,RU,2022-10-14 15:15:23,59.946,56.2884,46.2,87,100,3.24
479,Nata,PA,2022-10-14 15:15:24,8.3333,-80.5167,82.27,78,36,8.25
480,Morondava,MG,2022-10-14 15:15:25,-20.2833,44.2833,78.19,74,40,13.33
481,Nangomba,TZ,2022-10-14 15:15:25,-10.9,38.5,90.41,20,0,3.56
482,Kalaleh,IR,2022-10-14 15:15:25,37.3807,55.4916,74.8,57,0,6.91
483,Ponferrada,ES,2022-10-14 15:15:26,42.5466,-6.5962,80.28,40,5,1.99
484,Vila Velha,BR,2022-10-14 15:15:26,-20.3297,-40.2925,84.15,72,20,16.11
485,Aanekoski,FI,2022-10-14 15:15:27,62.6946,25.818,48.85,100,100,7.72
486,Trinidad,BO,2022-10-14 15:15:27,-14.8333,-64.9,82.38,65,75,11.5
487,Syasstroy,RU,2022-10-14 15:15:28,60.1367,32.5691,45.54,90,100,10.33
488,Siemiatycze,PL,2022-10-14 15:15:28,52.4272,22.8623,54.99,70,100,6.85
489,Rockland,US,2022-10-14 15:15:29,41.1668,-74.0496,58.17,84,11,1.01
490,Rocha,UY,2022-10-14 15:15:29,-34.4833,-54.3333,57.6,43,6,11.32
491,Oistins,BB,2022-10-14 15:15:30,13.0667,-59.5333,87.89,70,20,12.66
492,Takoradi,GH,2022-10-14 15:15:30,4.8845,-1.7554,80.69,77,100,13.11
493,Nokaneng,BW,2022-10-14 15:11:24,-19.6667,22.2667,98.83,8,45,8.81
494,Boda,CF,2022-10-14 15:15:31,4.3189,17.4695,78.42,88,89,3.65
495,Coruripe,BR,2022-10-14 15:12:29,-10.1256,-36.1756,81.72,57,84,11.07
496,Lucapa,AO,2022-10-14 15:15:32,-8.4192,20.7447,88.23,32,94,9.6
497,Luanda,AO,2022-10-14 15:10:35,-8.8368,13.2343,82.4,69,40,14.97
498,Stromness,GB,2022-10-14 15:11:05,58.965,-3.296,48.16,62,100,22.01
499,Quime,BO,2022-10-14 15:15:32,-16.9833,-67.2167,57.63,56,99,9.78
500,Montes Altos,BR,2022-10-14 15:15:32,-5.8333,-47.0667,95.92,32,81,7.25
501,Manta,EC,2022-10-14 15:15:33,-0.95,-80.7333,74.98,78,75,3.44
502,Xai-Xai,MZ,2022-10-14 15:15:33,-25.0519,33.6442,78.1,64,0,14.09
503,Diplo,PK,2022-10-14 15:15:33,24.4667,69.584,88.07,28,0,8.21
504,Khairpur,PK,2022-10-14 15:15:34,27.5295,68.7617,82.4,19,0,6.71
505,Telimele,GN,2022-10-14 15:15:34,10.9167,-13.3333,85.95,55,53,2.08
506,Verkhnyaya Tura,RU,2022-10-14 15:15:35,58.3594,59.8175,44.92,86,100,2.57
507,Atasu,KZ,2022-10-14 15:15:35,48.6814,71.6433,55.99,24,81,6.06
508,Gambo,CF,2022-10-14 15:15:35,4.6482,22.2633,86.02,62,100,1.86
509,Coronel Bogado,PY,2022-10-14 15:16:36,-27.1833,-56.3,77.49,53,7,8.88
510,Moose Factory,CA,2022-10-14 15:16:36,51.2585,-80.6094,48.2,87,75,6.91
511,San Andres,CO,2022-10-14 15:14:21,12.5847,-81.7006,84.22,74,40,10.36
512,Medea,DZ,2022-10-14 15:16:37,36.2642,2.7539,72.12,35,5,5.75
513,Orzu,TJ,2022-10-14 15:16:37,37.5593,68.8184,63.0,13,6,0.2
514,Gerash,IR,2022-10-14 15:16:38,27.6652,54.1371,84.34,22,0,5.75
515,Kongolo,CD,2022-10-14 15:16:38,-5.3833,27.0,95.85,22,10,0.78
516,Parambu,BR,2022-10-14 15:14:31,-6.2111,-40.6944,93.81,27,42,9.53
517,Joshimath,IN,2022-10-14 15:16:38,30.5667,79.5667,54.41,64,7,6.85
518,Manali,IN,2022-10-14 15:16:39,13.1667,80.2667,84.29,76,99,7.52
519,Derzhavinsk,KZ,2022-10-14 15:16:39,51.1,66.3167,52.43,49,75,6.89
520,La Primavera,CO,2022-10-14 15:16:07,5.4906,-70.4092,87.04,62,82,7.38
521,Brasileia,BR,2022-10-14 15:16:39,-11.0161,-68.7481,81.05,78,75,9.22
522,Droitwich,GB,2022-10-14 15:16:40,52.2667,-2.15,64.81,75,94,9.71
523,San Nicola,IT,2022-10-14 15:16:40,40.6116,8.991,68.25,77,90,12.12
524,Aliwal North,ZA,2022-10-14 15:16:40,-30.6937,26.7114,87.39,13,99,12.59
525,Mangochi,MW,2022-10-14 15:16:41,-14.4782,35.2645,90.0,20,0,2.91
526,Onega,RU,2022-10-14 15:16:41,63.9061,38.1404,46.26,88,100,6.87
527,Bristol,US,2022-10-14 15:16:42,41.8334,-71.1662,67.96,87,100,3.0
528,Mysen,NO,2022-10-14 15:16:42,59.5535,11.3258,52.68,79,100,10.27
529,Shepsi,RU,2022-10-14 15:16:42,44.0361,39.1489,63.27,54,96,6.2
530,Lansing,US,2022-10-14 15:16:43,42.7325,-84.5555,48.58,57,100,9.22
531,Domoni,KM,2022-10-14 15:16:43,-12.2569,44.5319,75.61,75,86,2.15
532,Kleive,NO,2022-10-14 15:16:43,62.7954,7.6359,48.52,81,75,13.8
533,Muscat,OM,2022-10-14 15:16:43,23.6139,58.5922,84.22,41,0,8.7
534,San Rafael,AR,2022-10-14 15:14:49,-34.6177,-68.3301,61.23,13,0,5.32
535,Arcachon,FR,2022-10-14 15:16:44,44.5875,-1.0519,69.42,83,100,11.5
536,Westerland,DE,2022-10-14 15:14:39,54.9079,8.3033,54.01,87,100,13.8
537,Pesaro,IT,2022-10-14 15:16:44,43.9036,12.8903,69.35,69,99,1.99
538,Ormara,PK,2022-10-14 15:16:45,25.2088,64.6357,80.49,66,0,8.05
539,Jiwani,PK,2022-10-14 15:16:45,25.05,61.7417,81.18,64,0,6.44
540,Adre,TD,2022-10-14 15:16:45,13.4667,22.2,92.1,18,29,4.72
541,Vestmanna,FO,2022-10-14 15:16:46,62.1564,-7.1664,43.72,81,100,19.57
542,Ratnagiri,IN,2022-10-14 15:13:55,16.9833,73.3,80.33,85,100,2.06
543,Maldonado,UY,2022-10-14 15:16:46,-34.6667,-54.9167,56.59,40,3,11.41
544,Cap-Chat,CA,2022-10-14 15:15:45,49.1001,-66.6821,64.4,59,100,10.6
545,Mayumba,GA,2022-10-14 15:16:47,-3.432,10.6554,79.54,80,85,10.29
546,Valdivia,CL,2022-10-14 15:13:37,-39.8142,-73.2459,57.29,52,6,4.7
547,Dakoro,NE,2022-10-14 15:16:47,14.5106,6.765,98.26,11,100,11.74
548,Gazanjyk,TM,2022-10-14 15:16:47,39.2446,55.5154,71.96,34,0,7.67
549,Shar,KZ,2022-10-14 15:16:48,49.5886,81.0453,49.55,32,8,4.25
550,Khorramshahr,IR,2022-10-14 15:16:48,30.4397,48.1664,91.36,19,0,2.3
551,Ouesso,CG,2022-10-14 15:16:48,1.6136,16.0517,76.42,95,100,2.26
552,Torrijos,ES,2022-10-14 15:16:49,39.9819,-4.2835,79.84,24,8,7.02
553,Caxito,AO,2022-10-14 15:16:49,-8.5785,13.6643,89.15,49,49,10.42
554,Henties Bay,NA,2022-10-14 15:17:49,-22.116,14.2845,61.21,80,76,8.57
555,Hermitage,US,2022-10-14 15:16:58,41.2334,-80.4487,55.81,59,75,10.36
556,Borba,BR,2022-10-14 15:17:50,-4.3878,-59.5939,95.52,40,100,3.56
557,Eten,PE,2022-10-14 15:17:50,-6.9081,-79.8642,68.25,64,0,8.05
558,Reshetylivka,UA,2022-10-14 15:17:51,49.565,34.0782,47.03,53,5,5.48
559,Bafia,CM,2022-10-14 15:17:51,4.75,11.2333,71.26,96,100,1.25
560,Yangambi,CD,2022-10-14 15:17:51,0.8102,24.4336,86.49,60,99,3.15
561,Araouane,ML,2022-10-14 15:17:52,18.9048,-3.5265,102.49,9,9,7.38
562,Bhuj,IN,2022-10-14 15:17:52,23.2667,69.6667,87.26,26,1,2.77
563,Ballina,AU,2022-10-14 15:17:52,-28.8667,153.5667,62.35,84,3,8.66
564,Gland,CH,2022-10-14 15:17:53,46.4208,6.2701,62.15,90,100,1.01
565,Birin,NP,2022-10-14 15:17:53,26.8865,88.0718,58.75,91,16,3.36
566,La Sarre,CA,2022-10-14 15:17:53,48.8002,-79.1996,47.05,72,44,12.33
